Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:1943006


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
1943006;2;01/01/1949;1;"132,4";"784,2";27;24;1;1;1;"1912,5";1;"9,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"54,4";"11,0";"54,2";"0,0";"8,8";"47,4";"8,2";"8,2";"2,4";"48,4";"50,8";"22,2";"28,6";"12,4";"8,8";"12,4";"16,6";"18,4";"60,8";"132,4";"68,8";"12,8";"17,8";"68,8";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1943006;1;01/01/1949;1;"132,4";"784,2";27;24;1;1;1;"1912,5";1;"9,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"54,4";"11,0";"54,2";"0,0";"8,8";"47,4";"8,2";"8,2";"2,4";"48,4";"50,8";"22,2";"28,6";"12,4";"8,8";"12,4";"16,6";"18,4";"60,8";"132,4";"68,8";"12,8";"17,8";"68,8";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1943006;2;01/12/1948;1;"80,6";"650,3";9;23;1;1;1;"1560,7";1;"0,0";"1,2";"18,8";"25,8";"2,5";"0,0";"0,0";"14,8";"80,6";"17,2";"6,1";"8,2";"28,6";"12,8";"56,6";"66,8";"37,4";"67,6";"37,4";"0,0";"0,0";"0,0";"0,0";"25,8";"37,4";"37,6";"0,0";"5,6";"3,2";"48,7";"9,6";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1943006;1;01/12/1948;1;"80,6";"650,3";9;23;1;1;1;"1560,7";1;"0,0";"1,2";"18,8";"25,8";"2,5";"0,0";"0,0";"14,8";"80,6";"17,2";"6,1";"8,2";"28,6";"12,8";"56,6";"66,8";"37,4";"67,6";"37,4";"0,0";"0,0";"0,0";"0,0";"25,8";"37,4";"37,6";"0,0";"5,6";"3,2";"48,7";"9,6";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1943006;2;01/11/1948;1;"66,2";"245,8";20;17;1;1;1;"1560,7";1;"0,0";"0,0";"0,0";"8,4";"7,0";"0,3";"3,9";"5,4";"18,2";"0,0";"0,0";"14,0";"11,6";"2,0";"0,0";"19,6";"12,0";"7,2";"5,1";"66,2";"10,2";"0,0";"0,0";"0,0";"0,0";"28,8";"25,9";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1943006;1;01/11/1948;1;"66,2";"245,8";20;17;1;1;1;"1560,7";1;"0,0";"0,0";"0,0";"8,4";"7,0";"0,3";"3,9";"5,4";"18,2";"0,0";"0,0";"14,0";"11,6";"2,0";"0,0";"19,6";"12,0";"7,2";"5,1";"66,2";"10,2";"0,0";"0,0";"0,0";"0,0";"28,8";"25,9";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1943006;2;01/10/1948;1;"51,6";"102,4";14;8;1;1;1;"1560,7";1;"12,6";"0,0";"0,0";"2,5";"4,0";"9,2";"0,5";"0,0";"0,0";"0,0";"12,6";"0,0";"0,0";"51,6";"9,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1943006;1;01/10/1948;1;"51,6";"102,4";14;8;1;1;1;"1560,7";1;"12,6";"0,0";"0,0";"2,5";"4,0";"9,2";"0,5";"0,0";"0,0";"0,0";"12,6";"0,0";"0,0";"51,6";"9,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1943006;2;01/09/1948;1;"14,2";"16,9";12;2;1;1;1;"1560,7";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"14,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"2,7";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1943006;1;01/09/1948;1;"14,2";"16,9";12;2;1;1;1;"1560,7";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"14,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"2,7";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1943006;2;01/08/1948;1;"0,0";"0,0";1;0;1;1;1;"1560,7";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1943006;1;01/08/1948;1;"0,0";"0,0";1;0;1;1;1;"1560,7";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1943006;2;01/07/1948;1;"0,0";"0,0";1;0;1;1;1;"1560,7";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1943006;1;01/07/1948;1;"0,0";"0,0";1;0;1;1;1;"1560,7";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1943006;2;01/06/1948;1;"12,4";"15,1";2;2;1;1;1;"1560,7";1;"0,0";"12,4";"2,7";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1943006;1;01/06/1948;1;"12,4";"15,1";2;2;1;1;1;"1560,7";1;"0,0";"12,4";"2,7";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1943006;2;01/05/1948;1;"10,0";"11,5";4;3;1;1;1;"1560,7";1;"0,0";"0,0";"0,0";"10,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,7";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1943006;1;01/05/1948;1;"10,0";"11,5";4;3;1;1;1;"1560,7";1;"0,0";"0,0";"0,0";"10,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,7";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1943006;2;01/04/1948;1;"0,7";"0,7";4;1;1;1;1;"1560,7";1;"0,0";"0,0";"0,0";"0,7";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1943006;1;01/04/1948;1;"0,7";"0,7";4;1;1;1;1;"1560,7";1;"0,0";"0,0";"0,0";"0,7";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1943006;2;01/03/1948;1;"25,8";"128,6";13;10;1;1;1;"1560,7";1;"0,0";"1,4";"0,0";"5,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"7,6";"19,6";"25,8";"0,0";"0,0";"4,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,5";"0,0";"0,0";"0,0";"16,2";"25,4";"0,0";"22,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1943006;1;01/03/1948;1;"25,8";"128,6";13;10;1;1;1;"1560,7";1;"0,0";"1,4";"0,0";"5,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"7,6";"19,6";"25,8";"0,0";"0,0";"4,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,5";"0,0";"0,0";"0,0";"16,2";"25,4";"0,0";"22,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1943006;2;01/02/1948;1;"54,4";"323,5";20;16;1;1;1;"1560,7";1;"0,0";"23,4";"4,3";"0,0";"0,0";"0,0";"0,0";"0,0";"1,2";"3,5";"12,8";"9,1";"33,6";"42,2";"38,6";"29,8";"11,0";"9,6";"0,0";"54,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"7,8";"19,6";"22,6";;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0
1943006;1;01/02/1948;1;"54,4";"323,5";20;16;1;1;1;"1560,7";1;"0,0";"23,4";"4,3";"0,0";"0,0";"0,0";"0,0";"0,0";"1,2";"3,5";"12,8";"9,1";"33,6";"42,2";"38,6";"29,8";"11,0";"9,6";"0,0";"54,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"7,8";"19,6";"22,6";;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0
1943006;2;01/01/1948;1;"22,6";"65,9";13;6;1;1;1;"1560,7";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"6,1";"5,4";"17,6";"22,6";"13,8";"0,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1943006;1;01/01/1948;1;"22,6";"65,9";13;6;1;1;1;"1560,7";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"6,1";"5,4";"17,6";"22,6";"13,8";"0,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1943006;2;01/12/1947;1;"57,4";"454,2";29;22;1;1;1;"1587,6";1;"5,3";"19,4";"2,5";"0,0";"0,0";"0,0";"0,6";"7,4";"30,4";"14,8";"8,1";"20,3";"1,9";"39,8";"6,4";"23,8";"38,8";"26,4";"0,0";"0,0";"0,0";"0,0";"0,0";"8,0";"21,4";"26,8";"42,4";"44,6";"57,4";"7,7";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1943006;1;01/12/1947;1;"57,4";"454,2";29;22;1;1;1;"1587,6";1;"5,3";"19,4";"2,5";"0,0";"0,0";"0,0";"0,6";"7,4";"30,4";"14,8";"8,1";"20,3";"1,9";"39,8";"6,4";"23,8";"38,8";"26,4";"0,0";"0,0";"0,0";"0,0";"0,0";"8,0";"21,4";"26,8";"42,4";"44,6";"57,4";"7,7";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1943006;2;01/11/1947;1;"41,8";"158,7";25;11;1;1;1;"1587,6";1;"26,8";"21,4";"21,8";"3,5";"0,0";"0,0";"0,0";"0,0";"27,4";"11,8";"0,0";"0,0";"0,0";"0,8";"0,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"41,8";"2,1";"0,0";"0,0";"1,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1943006;1;01/11/1947;1;"41,8";"158,7";25;11;1;1;1;"1587,6";1;"26,8";"21,4";"21,8";"3,5";"0,0";"0,0";"0,0";"0,0";"27,4";"11,8";"0,0";"0,0";"0,0";"0,8";"0,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"41,8";"2,1";"0,0";"0,0";"1,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1943006;2;01/10/1947;1;"32,4";"130,4";24;11;1;1;1;"1587,6";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"9,8";"6,6";"0,0";"26,2";"0,0";"0,0";"0,0";"7,1";"0,0";"0,0";"8,9";"7,9";"0,0";"0,0";"0,0";"11,2";"32,4";"10,8";"0,0";"0,0";"0,0";"2,4";"0,0";"7,1";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1943006;1;01/10/1947;1;"32,4";"130,4";24;11;1;1;1;"1587,6";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"9,8";"6,6";"0,0";"26,2";"0,0";"0,0";"0,0";"7,1";"0,0";"0,0";"8,9";"7,9";"0,0";"0,0";"0,0";"11,2";"32,4";"10,8";"0,0";"0,0";"0,0";"2,4";"0,0";"7,1";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1943006;2;01/09/1947;1;"19,2";"48,2";11;5;1;1;1;"1587,6";1;"0,0";"0,0";"0,0";"0,9";"11,3";"0,0";"0,0";"0,0";"0,0";"0,0";"19,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"11,2";"5,6";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1943006;1;01/09/1947;1;"19,2";"48,2";11;5;1;1;1;"1587,6";1;"0,0";"0,0";"0,0";"0,9";"11,3";"0,0";"0,0";"0,0";"0,0";"0,0";"19,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"11,2";"5,6";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1943006;2;01/08/1947;1;"21,6";"36,8";28;3;1;1;1;"1587,6";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"21,6";"15,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1943006;1;01/08/1947;1;"21,6";"36,8";28;3;1;1;1;"1587,6";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"21,6";"15,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1943006;2;01/07/1947;1;"5,5";"9,5";8;3;1;1;1;"1587,6";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,1";"5,5";"2,9";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1943006;1;01/07/1947;1;"5,5";"9,5";8;3;1;1;1;"1587,6";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,1";"5,5";"2,9";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1943006;2;01/06/1947;1;"7,2";"8,4";23;3;1;1;1;"1587,6";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"7,2";"0,0";"0,0";"0,9";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1943006;1;01/06/1947;1;"7,2";"8,4";23;3;1;1;1;"1587,6";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"7,2";"0,0";"0,0";"0,9";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1943006;2;01/05/1947;1;"13,2";"27,6";25;5;1;1;1;"1587,6";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,8";"0,0";"0,0";"0,0";"0,0";"0,0";"7,7";"1,6";"0,0";"0,0";"4,3";"13,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1943006;1;01/05/1947;1;"13,2";"27,6";25;5;1;1;1;"1587,6";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,8";"0,0";"0,0";"0,0";"0,0";"0,0";"7,7";"1,6";"0,0";"0,0";"4,3";"13,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1943006;2;01/04/1947;1;"4,5";"11,4";12;3;1;1;1;"1587,6";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"4,5";"0,0";"0,0";"0,0";"0,0";"0,0";"4,1";"0,0";"0,0";"0,0";"0,0";"0,0";"2,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1943006;1;01/04/1947;1;"4,5";"11,4";12;3;1;1;1;"1587,6";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"4,5";"0,0";"0,0";"0,0";"0,0";"0,0";"4,1";"0,0";"0,0";"0,0";"0,0";"0,0";"2,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1943006;2;01/03/1947;1;"52,2";"260,6";19;20;1;1;1;"1587,6";1;"6,6";"0,0";"0,0";"0,0";"2,1";"7,2";"9,6";"0,0";"0,0";"0,0";"5,2";"33,2";"17,6";"9,2";"17,4";"0,3";"16,8";"43,6";"52,2";"1,5";"0,0";"0,3";"0,5";"0,0";"0,6";"8,1";"28,4";"0,2";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1943006;1;01/03/1947;1;"52,2";"260,6";19;20;1;1;1;"1587,6";1;"6,6";"0,0";"0,0";"0,0";"2,1";"7,2";"9,6";"0,0";"0,0";"0,0";"5,2";"33,2";"17,6";"9,2";"17,4";"0,3";"16,8";"43,6";"52,2";"1,5";"0,0";"0,3";"0,5";"0,0";"0,6";"8,1";"28,4";"0,2";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1943006;2;01/02/1947;1;"114,0";"248,1";20;14;1;1;1;"1587,6";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,5";"1,5";"0,3";"1,1";"47,4";"3,0";"7,1";"21,6";"114,0";"11,4";"20,4";"3,2";"0,0";"0,0";"5,2";"0,0";"11,4";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
1943006;1;01/02/1947;1;"114,0";"248,1";20;14;1;1;1;"1587,6";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,5";"1,5";"0,3";"1,1";"47,4";"3,0";"7,1";"21,6";"114,0";"11,4";"20,4";"3,2";"0,0";"0,0";"5,2";"0,0";"11,4";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
1943006;2;01/01/1947;1;"71,0";"193,7";20;15;1;1;1;"1587,6";1;"7,2";"11,8";"7,0";"23,6";"8,1";"0,4";"4,8";"0,0";"0,0";"0,0";"0,0";"2,9";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"15,6";"71,0";"0,2";"0,0";"0,0";"6,2";"23,0";"0,0";"1,3";"10,6";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1943006;1;01/01/1947;1;"71,0";"193,7";20;15;1;1;1;"1587,6";1;"7,2";"11,8";"7,0";"23,6";"8,1";"0,4";"4,8";"0,0";"0,0";"0,0";"0,0";"2,9";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"15,6";"71,0";"0,2";"0,0";"0,0";"6,2";"23,0";"0,0";"1,3";"10,6";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1943006;2;01/12/1946;1;"39,4";"167,1";6;13;1;1;1;"1119,2";1;"2,3";"0,0";"0,0";"0,0";"0,0";"39,4";"28,6";"2,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"7,6";"0,0";"0,0";"0,0";"0,0";"9,0";"0,0";"23,4";"7,3";"23,2";"7,0";"8,0";"3,0";"6,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
